@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
62,'2017/02/12 15:43:24:812',1,414.415222,396.041779,36.5093,321.320313,422.626862,63.937256,274.208221,426.581451,68.025894,233.907227,429.35437,66.391869,157.4879,434.049866,61.005737,389.471527,263.911163,60.894249,476.276459,217.349762,80.568207,543.393677,211.374634,83.132309,585.413635,220.700684,80.459732,663.537048,223.667267,72.797188,0,0,0,0
63,'2017/02/12 15:43:24:862',1,414.344788,394.613403,36.544441,321.922913,420.744324,64.032173,274.554626,424.446625,68.148087,234.75621,427.662537,66.501091,157.926147,432.151886,61.161526,386.67337,262.881531,60.964386,476.591461,217.983917,80.581001,542.894653,211.97229,83.146515,585.75061,220.238678,80.566757,663.776062,224.609375,72.886475,0,0,0,0
64,'2017/02/12 15:43:24:912',1,415.125763,390.85611,36.74213,325.451782,415.900421,64.413109,278.270691,419.516724,68.606422,238.692932,423.176239,67.007065,161.231537,427.949158,61.795803,384.014038,261.911743,61.100647,476.722351,218.484711,80.574799,542.361511,212.295593,83.117798,586.123535,219.569305,80.59407,663.999146,224.813629,72.869675,0,0,0,0
65,'2017/02/12 15:43:24:963',1,414.737091,388.82547,36.844467,327.764526,412.045654,64.706757,280.471222,415.182922,69.001945,240.813843,418.995911,67.473953,163.199951,424.140503,62.386971,383.458893,261.411194,61.164337,476.859863,218.705505,80.559181,542.277466,212.377991,83.09919,586.424683,219.277679,80.593437,664.304749,224.74057,72.85408,0,0,0,0
66,'2017/02/12 15:43:25:012',1,416.387604,384.864258,37.118538,331.743835,407.673279,65.062004,284.063354,411.13031,69.422874,245.024429,415.292084,67.927628,166.981216,421.138916,62.928658,383.534302,260.612,61.20668,476.809875,218.750641,80.541107,542.039856,212.386688,83.105087,586.818054,218.723206,80.645828,665.228638,224.143127,72.927956,0,0,0,0
67,'2017/02/12 15:43:25:064',1,416.876343,382.685791,37.37397,335.515381,405.282776,65.280724,287.786133,408.607422,69.748642,249.714432,413.203735,68.303581,170.157974,419.164734,63.468758,384.282654,259.618073,61.340797,476.610565,218.740875,80.510826,541.878296,212.368225,83.092941,587.540161,217.745819,80.681152,666.042358,223.487793,72.962631,0,0,0,0
68,'2017/02/12 15:43:25:115',1,417.047333,382.269104,37.524139,336.527771,404.475525,65.381577,288.785645,407.956482,69.880386,251.491394,412.761414,68.443214,171.4328,418.871735,63.671116,384.08786,259.258118,61.313881,476.230408,218.583679,80.520416,541.656982,212.325897,83.129379,587.686768,217.319244,80.754189,666.367676,223.199982,73.064514,0,0,0,0
69,'2017/02/12 15:43:25:163',1,417.582031,382.455383,37.824043,337.278229,403.682404,65.498405,289.394958,407.380493,70.027122,253.578873,412.25,68.59285,172.702698,418.553467,63.888229,385.005646,258.580139,61.172516,475.631317,218.414429,80.462769,541.322998,212.303192,83.134956,587.643677,217.001831,80.812233,666.599731,222.89447,73.177917,0,0,0,0
70,'2017/02/12 15:43:25:212',1,418.135284,382.948517,37.926643,336.833557,403.841705,65.551208,289.062195,407.577332,70.078972,254.319061,412.245575,68.637337,172.830368,418.568665,63.946938,385.308136,257.368896,61.076935,475.367401,217.550629,80.430298,541.23999,211.471161,83.145287,587.732666,215.97403,80.867966,666.963135,221.927704,73.283104,0,0,0,0
71,'2017/02/12 15:43:25:264',1,418.53717,383.090179,37.88903,336.580627,404.776764,65.581886,289.052948,408.859009,70.101601,254.562637,413.253052,68.673759,172.768478,419.453125,63.981815,384.864868,256.011932,61.17057,475.599487,216.259216,80.417061,541.80426,210.292694,83.100197,588.311523,214.715546,80.817711,667.121582,221.023407,73.207588,0,0,0,0
72,'2017/02/12 15:43:25:312',1,419.6138,385.953796,37.871513,334.598572,407.569275,65.581505,287.529816,412.347595,70.001358,251.361954,415.335022,68.612373,169.481628,420.500519,63.807076,384.77594,251.638199,61.294163,477.157898,212.589966,80.40477,543.877197,207.224701,83.052124,589.92804,212.099854,80.760674,668.204468,219.154144,73.122383,0,0,0,0
73,'2017/02/12 15:43:25:364',1,419.953522,388.410645,37.777958,331.722412,410.303619,65.448212,284.24411,414.693634,69.802864,246.03096,417.646332,68.414101,166.177109,422.335388,63.435131,387.723236,250.716934,61.376076,478.972534,209.75351,80.538948,545.566895,204.488892,83.245392,591.629333,209.473175,81.025253,670.367676,216.941223,73.490952,0,0,0,0
74,'2017/02/12 15:43:25:411',1,419.589478,390.009186,37.605591,330.17807,412.252075,65.260567,282.65918,416.583801,69.586357,243.58429,419.359924,68.2005,164.369171,423.753326,63.162067,390.190765,251.619003,61.461609,480.608398,207.585876,80.550117,547.108459,202.755646,83.252762,592.913147,208.14621,81.040329,671.494263,216.253479,73.511726,0,0,0,0
75,'2017/02/12 15:43:25:464',1,418.844635,391.122894,37.477173,329.21051,413.806335,65.112076,281.759033,418.108429,69.431862,242.250427,420.736267,68.053375,163.237076,425.002625,63.000576,393.004059,250.951981,61.173874,482.38681,206.833221,80.557602,548.45459,201.484222,83.289421,594.46698,206.319977,81.059929,673.5578,212.848175,73.506401,0,0,0,0
76,'2017/02/12 15:43:25:511',1,416.851593,392.465424,37.186371,327.456482,415.566345,64.713097,280.052216,419.797668,69.036591,240.196823,422.295654,67.666794,161.309128,426.284851,62.616478,396.970703,249.886871,60.874897,483.491577,205.819794,80.591263,549.020813,200.11615,83.452042,595.217346,204.687531,81.297913,675.452637,210.1474,73.870544,0,0,0,0
77,'2017/02/12 15:43:25:563',1,415.612762,393.307404,37.202164,326.748138,416.190033,64.576622,279.388336,420.384827,68.903854,239.334015,422.964081,67.537537,160.696075,426.906738,62.4902,398.529907,249.447769,60.708927,483.534943,204.172211,80.644409,549.038818,198.062012,83.562073,595.023804,202.819061,81.449844,675.744507,207.799255,74.081749,0,0,0,0
78,'2017/02/12 15:43:25:613',1,415.292603,393.267029,37.320496,326.674408,415.824127,64.640335,279.157166,419.875977,68.980186,239.209763,422.704712,67.605408,160.784393,426.721313,62.561932,401.758636,249.109619,60.327854,482.733185,203.36853,80.656609,548.226196,196.197632,83.681725,593.996948,201.443359,81.558708,675.033691,204.332153,74.260483,0,0,0,0
79,'2017/02/12 15:43:25:662',1,415.646088,392.296906,37.619724,326.90155,414.083405,64.960419,278.966003,417.992615,69.310379,239.446106,421.230591,67.912338,161.510818,425.854004,62.852051,404.583527,248.329636,59.840958,482.327454,202.448853,80.637421,547.344238,195.006073,83.801056,593.016479,200.910156,81.688583,674.500122,202.511627,74.506729,0,0,0,0
80,'2017/02/12 15:43:25:714',1,415.959991,391.036926,37.772125,327.358032,412.69455,65.195801,279.278534,416.473816,69.550964,239.669571,419.770905,68.157715,162.002274,424.643738,63.088707,406.708069,247.8638,59.513313,482.078003,202.146759,80.626373,546.802612,194.387848,83.871704,592.373779,200.412415,81.753639,674.068909,201.266479,74.602661,0,0,0,0
81,'2017/02/12 15:43:25:763',1,417.548981,389.483063,38.117767,327.982574,410.940918,65.597931,279.693604,414.537537,69.931244,239.036072,417.713623,68.552994,162.352402,422.727325,63.413147,415.838318,248.941895,58.515167,481.989258,203.18869,80.389526,545.260254,192.702942,83.847046,591.298462,197.479187,81.720383,673.684937,193.469635,74.721535,0,0,0,0
82,'2017/02/12 15:43:25:812',1,417.950043,388.273743,38.141342,328.208984,410.305756,65.747063,279.811707,413.861755,70.07402,238.372726,416.982605,68.709381,162.291748,422.150818,63.532623,420.543304,247.799866,57.574539,482.551575,202.479095,79.923141,545.611511,191.741119,83.47554,591.714844,196.518982,81.292091,673.586792,190.683167,74.356796,0,0,0,0
83,'2017/02/12 15:43:25:861',1,417.588013,388.123749,38.075146,328.208832,410.671539,65.844093,280.006866,414.247925,70.184013,237.859329,417.22345,68.851891,161.874695,422.461365,63.681293,433.849487,243.223511,55.672024,484.076904,201.635559,78.884781,546.368652,190.532745,82.736725,593.908813,197.010376,80.160431,669.178955,191.31366,73.050392,0,0,0,0
84,'2017/02/12 15:43:25:917',1,416.440704,389.350037,37.867676,327.865967,412.586456,65.793549,279.80896,416.164886,70.167725,237.396133,418.92926,68.872238,161.346848,424.263977,63.736423,434.096924,242.943604,55.859814,484.266205,200.593201,78.951157,547.030518,189.129913,82.717163,595.410767,201.684509,79.291183,668.06189,190.513184,72.773743,0,0,0,0
85,'2017/02/12 15:43:25:964',1,416.153931,392.464661,37.644501,325.777435,416.345245,65.555054,277.734253,420.035309,69.880264,234.753204,422.238251,68.57486,158.672241,426.771118,63.381832,437.069092,241.294708,56.039795,485.672485,199.223999,79.088577,548.472961,186.810577,82.824532,598.610718,202.999268,78.705658,668.624512,185.903564,72.828445,0,0,0,0
86,'2017/02/12 15:43:26:015',1,414.457916,394.514954,37.331978,322.33429,419.196411,64.955391,274.527985,423.118195,69.20015,232.154282,425.440491,67.814552,155.064346,428.722168,62.579834,439.885712,240.340424,56.081528,486.447571,197.865265,79.119934,549.434814,184.777832,82.851067,601.455322,203.880157,78.217361,637.726257,206.477203,62.830284,0,0,0,0
87,'2017/02/12 15:43:26:065',1,413.766541,395.218506,37.358349,321.090759,420.374451,64.710007,273.689819,424.467468,68.893791,231.722336,426.821472,67.4543,153.98996,429.724365,62.188545,439.859131,239.598907,56.302662,485.209229,196.511627,79.254227,549.76947,183.912109,82.926407,601.588379,205.412292,77.849274,636.831238,206.946289,62.09264,0,0,0,0
88,'2017/02/12 15:43:26:117',1,413.223114,395.185242,37.354038,320.782043,420.853302,64.68396,273.770935,425.011566,68.850388,231.790939,427.381592,67.400658,153.801376,430.156738,62.141953,438.517334,238.683777,56.455719,484.641235,195.826447,79.312408,550.098389,183.365173,82.932343,598.404541,205.003387,77.886009,627.966919,199.395752,57.518085,0,0,0,0
89,'2017/02/12 15:43:26:164',1,412.447296,395.087372,37.298462,319.89328,421.817535,64.7659,272.822296,425.887878,68.910309,231.185547,428.200134,67.428368,152.605148,430.430298,62.16993,437.002686,237.85321,56.279484,483.070068,196.317841,79.444267,548.914551,184.17923,83.133972,596.385742,204.936432,78.117004,628.836914,196.844086,57.145847,0,0,0,0
90,'2017/02/12 15:43:26:212',1,412.100311,396.925354,37.368126,318.814301,424.042755,64.768677,271.634216,428.309204,68.871933,229.625946,430.204987,67.3806,152.114075,432.849579,62.054096,437.56955,240.682495,56.223141,481.947845,200.274567,79.520737,546.036011,186.291992,83.319397,594.797485,205.599945,78.535332,632.29303,197.097809,57.485619,0,0,0,0
91,'2017/02/12 15:43:26:263',1,411.578522,399.854034,37.163952,316.875488,427.352142,64.56105,270.011688,431.632355,68.609642,227.08783,433.145691,67.107605,150.482483,435.765594,61.712074,436.51416,241.503021,56.100109,480.106812,201.720703,79.604469,544.005859,187.269592,83.445236,594.129333,205.423431,78.679764,633.672913,195.665924,57.695385,0,0,0,0
92,'2017/02/12 15:43:26:312',1,413.775421,402.927368,37.248764,315.391449,429.933411,64.513603,269.324066,434.289673,68.447899,225.478439,435.575684,66.896423,149.814789,437.817413,61.387821,505.906525,242.032684,52.20026,413.687622,200.57843,69.211464,523.805908,232.060089,64.16127,520.810547,217.247955,71.221657,608.444031,167.424988,68.383636,0,0,0,0
93,'2017/02/12 15:43:26:363',1,420.45224,403.977844,37.522564,314.449707,431.802399,64.507698,269.02124,436.183228,68.227516,224.040726,437.33197,66.532898,150.457245,438.82019,60.775299,431.540466,267.782867,54.076088,475.619598,269.312683,66.414253,499.020905,267.01416,67.16671,480.15033,246.263535,78.028481,546.820923,186.969421,83.56044,0,0,0,0
94,'2017/02/12 15:43:26:414',1,425.981995,402.465424,37.590935,313.826324,433.108978,64.435791,269.186005,437.096802,67.99791,223.010101,438.341736,66.163559,150.841873,438.299988,60.245556,431.864838,265.300537,52.654293,488.877747,270.815918,66.472122,510.972076,267.708923,67.447998,484.960938,250.093719,78.357712,537.09906,191.280243,85.330856,0,0,0,0
95,'2017/02/12 15:43:26:462',1,426.747864,401.872925,37.607262,313.826202,433.268921,64.424118,269.354187,437.200256,67.963097,222.849716,438.481812,66.107452,151.106903,438.341156,60.162888,441.478699,255.625015,52.448502,497.851807,266.789246,65.429665,519.074219,263.757324,66.668709,485.224976,247.316238,77.436371,531.463989,190.17099,85.358521,0,0,0,0
96,'2017/02/12 15:43:26:513',1,426.720032,402.330322,37.999809,314.272858,432.917633,64.557877,269.962219,436.804291,68.08374,223.183273,438.29715,66.212448,151.755341,439.335999,60.205231,447.693207,246.336548,52.73716,499.496155,263.991882,64.715126,519.763489,261.942322,66.269905,480.012421,242.896118,76.778183,529.397095,189.114532,84.657745,0,0,0,0
97,'2017/02/12 15:43:26:565',1,424.183655,402.983795,38.42733,314.845642,431.588287,64.678352,270.496582,436.016113,68.217209,224.165955,437.442657,66.376938,151.460022,439.645996,60.374073,445.971161,241.885773,53.683662,497.015869,262.984436,64.77533,516.770325,261.63446,66.472466,478.371552,242.658966,76.954674,529.079468,192.256104,84.981651,0,0,0,0
98,'2017/02/12 15:43:26:612',1,430.210327,402.157898,39.446701,314.277771,430.984497,65.08905,269.689056,435.035645,68.435478,223.005188,436.722504,66.369041,147.490219,437.697266,60.021919,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
99,'2017/02/12 15:43:26:663',1,430.741486,401.36795,39.464787,315.177704,430.190125,65.138245,270.558716,434.453339,68.46537,224.064651,436.033234,66.38588,146.144516,437.485321,59.99054,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
100,'2017/02/12 15:43:26:712',1,430.757965,401.655945,39.554428,315.751099,429.881775,65.144241,270.977905,434.303162,68.444359,224.951752,435.940704,66.327766,144.830414,437.462921,59.904316,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
101,'2017/02/12 15:43:26:762',1,430.10318,403.242371,39.962685,315.855164,430.290558,65.163391,270.953552,434.867615,68.416,224.838333,436.453857,66.25473,142.657013,437.478638,59.801819,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
102,'2017/02/12 15:43:26:811',1,429.572205,404.700256,40.208897,316.362427,430.722168,65.136879,271.923218,435.264374,68.363647,225.209427,436.870667,66.189796,141.928772,437.796906,59.723984,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
103,'2017/02/12 15:43:26:861',1,428.772522,406.87146,40.546478,316.078949,431.150391,64.987839,271.505493,435.789917,68.140907,224.628418,437.294861,65.906616,139.934753,438.029449,59.330688,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
104,'2017/02/12 15:43:26:912',1,428.421906,407.430634,40.68034,316.781189,431.130188,64.919594,271.549683,435.804688,68.058746,225.121475,437.306366,65.791985,139.087738,438.066406,59.176044,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
105,'2017/02/12 15:43:26:962',1,428.125519,407.355713,40.67997,317.414001,431.029236,64.922424,271.977722,435.741455,68.076286,225.698822,437.233643,65.816978,139.30423,438.041351,59.229511,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
106,'2017/02/12 15:43:27:011',1,427.930267,406.891815,40.767868,318.556091,430.316254,64.980087,272.883392,434.972321,68.154053,226.925934,436.669952,65.890007,142.415497,438.18399,59.355827,444.792908,240.648102,54.148327,495.481628,262.733826,64.917488,515.047302,261.639771,66.660049,477.618835,242.566864,77.138092,528.75177,193.42218,85.186951,0,0,0,0
107,'2017/02/12 15:43:27:062',1,426.906219,406.527496,41.004673,319.489014,429.117065,65.091087,273.348846,433.559052,68.285301,228.05719,435.769012,65.991852,148.194473,438.320679,59.515404,392.121796,239.313538,64.823112,481.386414,206.242523,83.385216,539.83313,203.238983,85.109238,594.7005,205.41806,83.268356,669.709229,207.444733,75.867165,0,0,0,0
108,'2017/02/12 15:43:27:113',1,422.04425,408.216248,41.457146,320.183777,428.213501,65.163948,273.590454,432.472717,68.371689,229.11879,435.111511,66.04734,151.472885,437.263977,59.658955,391.321075,252.69632,63.195076,482.548431,213.081116,82.082291,543.047791,210.794922,84.040604,596.256531,211.998688,82.090897,672.804443,215.108368,74.699448,0,0,0,0
109,'2017/02/12 15:43:27:165',1,421.171936,410.346558,42.022545,323.761292,432.359619,65.376801,275.962891,433.674255,68.688087,233.436005,435.524841,66.345383,155.415161,437.762848,59.94072,389.036804,259.240723,62.536743,480.947144,220.492249,81.627861,543.559021,217.534119,83.74057,593.856445,219.477051,81.608856,670.313354,222.636902,74.099518,0,0,0,0
110,'2017/02/12 15:43:27:213',1,421.006744,410.630249,42.074108,323.989136,429.787842,65.38665,276.305054,433.995544,68.595337,233.860733,436.115906,66.214401,156.029541,438.244446,59.765049,388.274933,264.34082,62.316654,480.701477,226.365814,81.522812,543.510742,223.682953,83.713379,593.139343,225.599823,81.535446,669.712402,228.851105,73.938797,0,0,0,0
111,'2017/02/12 15:43:27:263',1,419.076996,411.886047,42.066463,323.513245,429.503235,65.45697,276.233337,434.110168,68.653366,233.430435,436.365479,66.270706,155.381943,438.297882,59.831059,389.311737,266.929871,62.335884,481.608643,229.027588,81.519196,544.861816,225.536865,83.763626,594.139282,226.76886,81.603371,670.928345,230.233795,73.968056,0,0,0,0
112,'2017/02/12 15:43:27:316',1,413.6828,412.03186,41.538166,324.445984,428.838776,65.455528,278.012604,433.832397,68.837875,234.858871,436.402649,66.623756,155.272583,439.216858,60.493137,389.83075,266.383545,62.511734,482.025208,228.736237,81.557175,545.795349,224.999664,83.813019,594.241394,226.388245,81.623749,671.357666,229.786591,73.959999,0,0,0,0
113,'2017/02/12 15:43:27:362',1,411.06427,411.571655,40.975407,326.232788,428.094238,65.401062,280.260132,433.279846,68.964066,237.14119,436.267365,66.892258,157.219345,439.917877,61.04789,390.345642,266.04892,62.581787,481.906952,226.928253,81.609467,545.717285,222.514069,83.888046,593.755981,223.867432,81.686066,671.346863,226.873108,74.009727,0,0,0,0
114,'2017/02/12 15:43:27:416',1,412.338867,411.229858,40.826485,326.684448,427.655823,65.347366,280.505798,432.928772,68.914291,237.635834,436.029572,66.836945,158.532043,439.43988,61.011684,390.454376,264.664001,62.566124,481.266388,223.692444,81.584396,545.150269,219.103851,83.899826,592.809692,220.751831,81.704773,670.965454,224.27298,74.030396,0,0,0,0
115,'2017/02/12 15:43:27:465',1,413.788147,411.194092,40.787651,327.022858,427.559357,65.304337,280.567657,432.826935,68.849411,237.729828,435.87146,66.752769,159.282761,439.257904,60.890411,391.143921,263.906738,62.532337,481.280579,221.208618,81.624596,545.251404,216.684235,83.963837,592.574951,218.599915,81.749725,670.904053,222.192993,74.04377,0,0,0,0
116,'2017/02/12 15:43:27:515',1,418.215515,411.518097,40.945496,327.58667,428.818451,65.150436,280.063477,433.563599,68.578445,237.797943,436.589233,66.3479,160.187393,439.649017,60.26815,392.093079,263.196991,62.289665,480.120361,219.463196,81.522415,544.137817,214.553772,83.90274,591.151184,216.857819,81.67247,669.752014,219.218964,73.956802,0,0,0,0
117,'2017/02/12 15:43:27:562',1,422.119141,413.145233,41.089684,328.325989,431.089722,64.961739,280.023804,435.22464,68.273026,238.079926,437.862152,65.927696,160.931259,439.991913,59.653484,392.309174,262.573761,62.250443,479.59137,218.717865,81.486809,543.630249,213.672333,83.891968,590.507019,216.342773,81.658791,669.249634,218.655457,73.943527,0,0,0,0
118,'2017/02/12 15:43:27:612',1,423.884094,413.846832,41.261585,327.611511,431.508972,64.855453,279.285889,435.70163,68.040787,237.067307,438.225525,65.605972,160.485977,439.890778,59.158627,391.901215,261.736389,62.038071,479.227325,217.80545,81.407623,543.490662,212.64328,83.875046,590.030762,216.752045,81.642822,669.09552,218.551178,73.991188,0,0,0,0
119,'2017/02/12 15:43:27:664',1,423.642609,414.243896,41.309464,326.528931,431.358398,64.824905,279.219849,435.76178,67.942551,236.069565,438.075165,65.489853,158.14975,438.808899,58.995308,390.889008,261.1922,61.848869,478.990692,217.145142,81.384521,543.280396,211.819946,83.890564,589.54071,216.678741,81.66938,668.93457,217.953369,74.069145,0,0,0,0
120,'2017/02/12 15:43:27:713',1,423.121948,414.387207,41.360085,325.875031,431.171753,64.834084,279.339905,435.862976,67.901848,235.521164,437.9711,65.44043,160.261505,440.221375,58.896027,392.870667,261.805206,61.359413,477.594177,217.331055,81.20443,541.533203,212.208038,83.866783,587.893799,217.238983,81.750031,668.126587,218.694641,74.305199,0,0,0,0
121,'2017/02/12 15:43:27:762',1,422.286743,414.143311,41.460835,324.705109,430.773285,64.856819,278.602112,435.701599,67.873032,234.454453,437.656128,65.388184,160.732193,440.799194,58.788555,394.332031,261.242126,61.178947,477.056549,217.227448,81.116882,541.060242,211.671234,83.825806,587.172485,217.046722,81.705185,667.28009,218.674133,74.235176,0,0,0,0
122,'2017/02/12 15:43:27:812',1,421.344086,413.645599,41.560997,323.325653,430.305786,64.901497,277.323395,435.319427,67.879944,233.172913,437.280151,65.364281,159.273773,440.428619,58.729294,396.565338,261.026306,60.930321,477.016113,216.513824,81.051353,541.029297,210.442749,83.845642,586.951111,216.632782,81.735092,667.173279,217.838074,74.305107,0,0,0,0
123,'2017/02/12 15:43:27:863',1,419.854401,412.809814,41.720634,321.380188,429.632233,65.001595,275.301208,434.753906,67.948265,231.151642,436.730347,65.405426,157.494263,440.047546,58.724686,397.242096,260.831665,60.866859,477.037109,215.877472,81.025063,541.264038,209.648773,83.842361,586.859497,216.471436,81.731613,666.686462,218.392731,74.274918,0,0,0,0
124,'2017/02/12 15:43:27:913',1,419.298523,412.453918,41.80547,321.325714,429.615204,65.03447,274.941132,433.399811,68.012741,231.264053,435.624146,65.443604,156.027603,439.263,58.740379,401.216095,259.982544,60.220375,476.619507,215.492096,80.83728,540.712769,208.754669,83.796051,586.392334,215.373779,81.678032,666.240112,216.935974,74.185135,0,0,0,0
125,'2017/02/12 15:43:27:962',1,419.08902,412.311646,41.789589,321.785461,429.065826,65.041634,275.089233,433.240265,68.022072,231.528336,435.461945,65.453064,154.440018,437.98703,58.773129,403.01004,259.468628,59.792564,476.645844,215.088684,80.647369,541.217651,207.735504,83.662018,586.658386,215.228424,81.473297,666.060059,216.425812,73.899033,0,0,0,0
126,'2017/02/12 15:43:28:013',1,418.787445,412.519348,41.759289,321.915375,428.784821,65.037971,275.150513,433.28775,68.014015,231.525345,435.484894,65.446564,154.358673,438.025818,58.769711,403.180695,258.944031,59.668785,477.194702,214.907196,80.595261,542.294189,207.054077,83.592575,587.497559,215.853699,81.275375,665.944153,216.486359,73.618622,0,0,0,0
127,'2017/02/12 15:43:28:064',1,417.241455,413.365021,41.557148,321.770905,428.847046,64.954773,274.964325,433.344971,67.955063,231.276779,435.33783,65.40979,154.466797,437.605957,58.791176,403.690155,258.955933,59.614464,477.521606,214.125,80.602028,543.533447,206.018158,83.611008,588.220825,218.08493,81.094955,666.062012,216.950653,73.526611,0,0,0,0
